property_type,region,area_m2,price_usd,lat,lon,state
apartment,South,175.0,436752.84639498434,-30.11075,-51.244957,Rio Grande do Sul
apartment,South,99.0,94313.28526645768,-29.6890962,-53.789236,Rio Grande do Sul
apartment,South,56.0,111435.27272727274,-30.039816,-51.223164,Rio Grande do Sul
house,South,172.0,156661.33855799373,-29.6838187,-53.8241031,Rio Grande do Sul
apartment,South,57.0,107605.76489028214,-30.102926,-51.242554,Rio Grande do Sul
house,South,139.0,156446.34169278998,-30.034859,-51.144165,Rio Grande do Sul
house,South,119.0,120265.27272727272,-30.185879,-51.153313,Rio Grande do Sul
apartment,South,55.0,126278.52978056426,-30.014015,-51.175533,Rio Grande do Sul
apartment,South,66.0,98111.1379310345,-30.030844,-51.234386,Rio Grande do Sul
apartment,South,61.0,82286.7617554859,-29.6872225,-53.824082,Rio Grande do Sul
apartment,South,70.0,128177.4576802508,-30.033792,-51.223377,Rio Grande do Sul
apartment,South,53.0,123592.60815047022,-30.034859,-51.144165,Rio Grande do Sul
apartment,South,107.0,142419.39811912226,-30.073324,-51.212688,Rio Grande do Sul
apartment,South,103.0,237365.66771159874,-30.015261,-51.165073,Rio Grande do Sul
apartment,South,90.0,253190.05329153605,-30.046354,-51.191242,Rio Grande do Sul
apartment,South,69.0,118899.21943573668,-30.022976,-51.189175,Rio Grande do Sul
house,South,233.0,215211.5423197492,-29.6925731,-53.8305257,Rio Grande do Sul
apartment,South,53.0,80546.08150470219,-30.210297,-51.111507,Rio Grande do Sul
apartment,South,78.0,226847.19749216302,-30.016756,-51.207436,Rio Grande do Sul
apartment,South,86.0,118899.21943573668,-29.6950606,-53.8105341,Rio Grande do Sul
apartment,South,54.0,111403.61755485892,-30.067726,-51.217381,Rio Grande do Sul
apartment,South,65.0,81977.88087774295,-29.6823813,-53.8147291,Rio Grande do Sul
apartment,South,67.0,181477.75235109718,-30.05175,-51.182068,Rio Grande do Sul
house,South,134.0,208881.7931034483,-29.7098528,-53.7280093,Rio Grande do Sul
apartment,South,59.0,109512.43260188088,-30.05175,-51.182068,Rio Grande do Sul
apartment,South,98.0,156661.33855799373,-30.005791,-51.160793,Rio Grande do Sul
apartment,South,82.0,110770.64576802508,-29.6932978,-53.7930043,Rio Grande do Sul
apartment,South,119.0,227871.05015673983,-30.021929,-51.191223,Rio Grande do Sul
apartment,South,137.0,494370.4514106583,-30.033701,-51.204384,Rio Grande do Sul
apartment,South,74.0,120265.27272727272,-30.031038,-51.217381,Rio Grande do Sul
apartment,South,105.0,126721.5329153605,-30.032816,-51.216465,Rio Grande do Sul
house,South,98.0,143304.84952978056,-30.071451,-51.206734,Rio Grande do Sul
house,South,249.0,326972.86206896557,-30.0126113,-51.1741144,Rio Grande do Sul
house,South,186.0,437702.3072100314,-30.117683,-51.260231,Rio Grande do Sul
apartment,South,109.0,188373.39498432603,-29.6887576,-53.799663,Rio Grande do Sul
apartment,South,61.0,129850.46394984325,-30.03809,-51.20953,Rio Grande do Sul
apartment,South,79.0,219009.394984326,-30.068808,-51.238083,Rio Grande do Sul
apartment,South,146.0,436485.29467084643,-30.039728,-51.18372,Rio Grande do Sul
apartment,South,91.0,120265.27272727272,-30.023874,-51.133713,Rio Grande do Sul
apartment,South,103.0,151706.6394984326,-30.041164,-51.198071,Rio Grande do Sul
apartment,South,93.0,87034.07523510972,-29.6824301,-53.8046672,Rio Grande do Sul
apartment,South,81.0,141786.42633228842,-29.663378,-49.998238,Rio Grande do Sul
house,South,110.0,172090.97492163008,-30.150503,-51.213573,Rio Grande do Sul
house,South,181.0,306634.8307210031,-30.0644846,-51.2151181,Rio Grande do Sul
house,South,137.0,159826.21943573668,-30.006653,-51.108894,Rio Grande do Sul
apartment,South,66.0,75094.24137931035,-30.128086,-51.218689,Rio Grande do Sul
apartment,South,138.0,143930.6300940439,-29.15382,-51.162544,Rio Grande do Sul
house,South,240.0,244056.29780564262,-30.128674,-51.234386,Rio Grande do Sul
apartment,South,80.0,107009.29153605016,-30.038166,-51.2242851,Rio Grande do Sul
house,South,180.0,469667.5517241379,-29.357494,-50.783234,Rio Grande do Sul
house,South,80.0,97622.51410658308,-30.1555835,-51.1652092,Rio Grande do Sul
apartment,South,84.0,218376.42319749217,-30.032043,-51.178146,Rio Grande do Sul
apartment,South,65.0,126721.5329153605,-29.975916,-51.193546,Rio Grande do Sul
apartment,South,57.0,126278.52978056426,-30.015261,-51.165073,Rio Grande do Sul
apartment,South,86.0,128177.4576802508,-29.1733431588,-51.5151581339,Rio Grande do Sul
apartment,South,130.0,234669.50783699058,-30.021929,-51.191223,Rio Grande do Sul
apartment,South,87.0,207077.81504702196,-30.020874,-51.171539,Rio Grande do Sul
house,South,117.0,196222.28526645768,-30.080097,-51.238239,Rio Grande do Sul
apartment,South,69.0,128285.99686520376,-30.020849,-51.158176,Rio Grande do Sul
apartment,South,89.0,75957.01253918496,-29.7871546872,-55.7693244756,Rio Grande do Sul
apartment,South,81.0,114926.75862068965,-29.6969874,-53.8155193,Rio Grande do Sul
apartment,South,71.0,96996.73040752352,-30.079403,-51.209789,Rio Grande do Sul
apartment,South,62.0,157927.2946708464,-30.0462803,-51.2204935,Rio Grande do Sul
apartment,South,62.0,235783.23197492163,-30.029697,-51.202991,Rio Grande do Sul
apartment,South,67.0,126721.5329153605,-30.033792,-51.223377,Rio Grande do Sul
apartment,South,61.0,148749.1567398119,-30.072315,-51.196423,Rio Grande do Sul
house,South,200.0,142419.39811912226,-29.6972594,-53.8249329,Rio Grande do Sul
apartment,South,112.0,181477.75235109718,-30.031038,-51.217381,Rio Grande do Sul
apartment,South,69.0,140801.70846394985,-30.058338,-51.1520584,Rio Grande do Sul
apartment,South,73.0,151384.0501567398,-30.041872,-51.215961,Rio Grande do Sul
apartment,South,70.0,122797.16927899687,-30.081381,-51.205845,Rio Grande do Sul
house,South,159.0,310157.81191222573,-29.815346,-50.070118,Rio Grande do Sul
apartment,South,73.0,100125.6551724138,-30.03548,-51.191505,Rio Grande do Sul
apartment,South,58.0,221541.29153605015,-30.032043,-51.178146,Rio Grande do Sul
apartment,South,97.0,156661.33855799373,-30.019569,-51.149391,Rio Grande do Sul
apartment,South,84.0,142419.39811912226,-30.037449,-51.170689,Rio Grande do Sul
apartment,South,114.0,240530.5485893417,-30.022408,-51.182068,Rio Grande do Sul
apartment,South,72.0,189892.53918495297,-30.026562,-51.190315,Rio Grande do Sul
apartment,South,190.0,344181.9529780564,-30.016413,-51.196453,Rio Grande do Sul
house,South,166.0,427258.21630094043,-30.036293,-51.164242,Rio Grande do Sul
apartment,South,77.0,79787.6300940439,-30.081381,-51.205845,Rio Grande do Sul
apartment,South,178.0,431791.90595611284,-30.104361,-51.252487,Rio Grande do Sul
apartment,South,142.0,281673.9278996865,-30.034859,-51.144165,Rio Grande do Sul
apartment,South,67.0,126595.02194357367,-30.105619,-51.242771,Rio Grande do Sul
apartment,South,117.0,174036.50470219433,-29.1624481354,-51.5171100963,Rio Grande do Sul
apartment,South,106.0,344971.4451410658,-30.025932,-51.197933,Rio Grande do Sul
apartment,South,78.0,136089.64890282133,-30.053726,-51.201077,Rio Grande do Sul
apartment,South,65.0,94946.26959247648,-29.7660792,-51.1477327,Rio Grande do Sul
house,South,95.0,155078.90595611287,-30.0691595,-51.1565157,Rio Grande do Sul
apartment,South,97.0,123592.60815047022,-29.6953868,-53.8010751,Rio Grande do Sul
apartment,South,124.0,284838.8087774295,-30.021929,-51.191223,Rio Grande do Sul
house,South,221.0,120265.27272727272,-30.2076445,-51.1448373,Rio Grande do Sul
apartment,South,105.0,151914.02507836992,-29.3324256164,-49.7197326809,Rio Grande do Sul
house,South,163.0,309763.7617554859,-30.156542,-51.221935,Rio Grande do Sul
house,South,155.0,127544.4827586207,-29.6975054731,-53.8014293365,Rio Grande do Sul
apartment,South,132.0,400355.8244514107,-29.380282,-50.876378,Rio Grande do Sul
apartment,South,57.0,115517.9592476489,-30.067726,-51.217381,Rio Grande do Sul
apartment,South,70.0,83869.19435736677,-29.6825386,-53.804784,Rio Grande do Sul
house,South,109.0,101276.0156739812,-29.904982,-51.182068,Rio Grande do Sul
apartment,South,56.0,90425.98432601882,-30.060946,-51.166382,Rio Grande do Sul
house,South,147.0,178281.87147335426,-30.161753,-51.161156,Rio Grande do Sul
house,South,121.0,151914.02507836992,-30.0776883,-51.2192769,Rio Grande do Sul
apartment,South,73.0,78805.4012539185,-29.7053926,-53.7352695,Rio Grande do Sul
apartment,South,55.0,110770.64576802508,-30.005852,-51.1311,Rio Grande do Sul
apartment,South,135.0,218376.42319749217,-29.327730144,-49.7207626492,Rio Grande do Sul
apartment,South,105.0,203380.24137931035,-30.03548,-51.191505,Rio Grande do Sul
apartment,South,60.0,79121.88087774295,-30.034723,-51.232834,Rio Grande do Sul
apartment,South,70.0,106727.69592476489,-30.081381,-51.205845,Rio Grande do Sul
house,South,250.0,192428.99686520378,-30.117748,-51.250511,Rio Grande do Sul
apartment,South,66.0,101276.0156739812,-30.060946,-51.166382,Rio Grande do Sul
apartment,South,64.0,114093.75862068967,-30.098661,-51.245811,Rio Grande do Sul
apartment,South,75.0,111403.61755485892,-30.0402509,-51.2148942,Rio Grande do Sul
house,South,128.0,140801.70846394985,-30.1589829,-51.1813661,Rio Grande do Sul
house,South,240.0,203380.24137931035,-30.161753,-51.161156,Rio Grande do Sul
apartment,South,106.0,280977.63636363635,-30.015261,-51.165073,Rio Grande do Sul
apartment,South,104.0,354160.1003134796,-30.0549798056,-51.2224674225,Rio Grande do Sul
apartment,South,136.0,430423.08777429466,-30.015261,-51.165073,Rio Grande do Sul
house,South,189.0,162704.19749216302,-29.9948421,-51.1299642,Rio Grande do Sul
apartment,South,145.0,118682.82758620688,-29.1451531547,-51.5289608828,Rio Grande do Sul
apartment,South,90.0,212767.01880877744,-30.031038,-51.217381,Rio Grande do Sul
house,South,106.0,142419.39811912226,-30.161716,-51.202991,Rio Grande do Sul
apartment,South,62.0,91781.38871473355,-29.981264,-51.185822,Rio Grande do Sul
house,South,177.0,231035.9184952978,-29.917282,-51.161156,Rio Grande do Sul
apartment,South,96.0,244056.29780564262,-30.021929,-51.191223,Rio Grande do Sul
apartment,South,82.0,140801.70846394985,-30.03764,-51.189133,Rio Grande do Sul
house,South,116.0,132924.77115987462,-30.1544445,-51.170021,Rio Grande do Sul
house,South,134.0,297248.05329153605,-30.033369,-51.159775,Rio Grande do Sul
house,South,230.0,265958.7868338558,-30.128674,-51.234386,Rio Grande do Sul
apartment,South,115.0,122028.14106583073,-29.185087,-51.229252,Rio Grande do Sul
apartment,South,65.0,123430.14106583073,-30.046061,-51.225681,Rio Grande do Sul
apartment,South,57.0,87667.04702194358,-29.7050721,-53.8160066,Rio Grande do Sul
apartment,South,112.0,110770.64576802508,-29.695071,-53.810287,Rio Grande do Sul
apartment,South,180.0,206824.62382445144,-29.6839516,-53.7926416,Rio Grande do Sul
house,South,73.0,94946.26959247648,-30.1589829,-51.1813661,Rio Grande do Sul
apartment,South,70.0,84818.65830721003,-29.7049790633,-53.7183103823,Rio Grande do Sul
apartment,South,147.0,136722.62068965516,-29.3317241154,-49.7245499283,Rio Grande do Sul
apartment,South,139.0,198181.5329153605,-29.152563,-51.17152,Rio Grande do Sul
apartment,South,65.0,151914.02507836992,-30.0532712,-51.1625581,Rio Grande do Sul
apartment,South,162.0,215211.5423197492,-30.022408,-51.182068,Rio Grande do Sul
apartment,South,70.0,145584.2789968652,-30.048101,-51.171612,Rio Grande do Sul
apartment,South,71.0,156446.34169278998,-30.01619,-51.192261,Rio Grande do Sul
apartment,South,62.0,104819.04388714733,-30.104843,-51.248154,Rio Grande do Sul
house,South,132.0,143015.02821316614,-29.7077536774,-53.7292170581,Rio Grande do Sul
house,South,163.0,187735.60815047022,-30.1530607,-51.1722469,Rio Grande do Sul
apartment,South,84.0,178348.83072100315,-30.050968,-51.202202,Rio Grande do Sul
apartment,South,148.0,218242.49216300942,-30.068159,-51.229153,Rio Grande do Sul
apartment,South,87.0,269014.4326018809,-30.039728,-51.18372,Rio Grande do Sul
apartment,South,127.0,219958.85579937304,-30.045778,-51.171303,Rio Grande do Sul
apartment,South,122.0,156446.34169278998,-29.6997659,-53.8143808,Rio Grande do Sul
apartment,South,53.0,94313.28526645768,-30.029697,-51.202991,Rio Grande do Sul
apartment,South,70.0,110454.15360501567,-30.102926,-51.242554,Rio Grande do Sul
apartment,South,68.0,103254.58620689655,-30.046034,-51.141762,Rio Grande do Sul
house,South,228.0,282854.98432601884,-30.128674,-51.234386,Rio Grande do Sul
apartment,South,184.0,284838.8087774295,-30.049839,-51.218689,Rio Grande do Sul
apartment,South,114.0,246860.2946708464,-30.033369,-51.159775,Rio Grande do Sul
house,South,195.0,156661.33855799373,-30.11075,-51.244957,Rio Grande do Sul
house,South,112.0,127955.92163009405,-30.081381,-51.205845,Rio Grande do Sul
apartment,South,120.0,248749.68652037618,-30.025932,-51.197933,Rio Grande do Sul
apartment,South,110.0,221541.29153605015,-29.33136,-49.803558,Rio Grande do Sul
apartment,South,75.0,85451.6394984326,-29.680191,-53.8090266,Rio Grande do Sul
apartment,South,101.0,107605.76489028214,-30.05175,-51.182068,Rio Grande do Sul
apartment,South,74.0,131342.33542319748,-30.019569,-51.149391,Rio Grande do Sul
house,South,94.0,114205.83072100313,-29.912743,-50.994072,Rio Grande do Sul
apartment,South,108.0,145584.2789968652,-30.067726,-51.217381,Rio Grande do Sul
house,South,118.0,181980.34482758623,-30.028967,-51.151142,Rio Grande do Sul
apartment,South,68.0,107605.76489028214,-30.018824,-51.169468,Rio Grande do Sul
apartment,South,97.0,237365.66771159874,-30.015261,-51.165073,Rio Grande do Sul
apartment,South,198.0,436172.40438871476,-30.057297,-51.155926,Rio Grande do Sul
apartment,South,98.0,128177.4576802508,-30.005791,-51.160793,Rio Grande do Sul
house,South,169.0,150188.48589341695,-30.130671,-51.22604,Rio Grande do Sul
apartment,South,66.0,106383.5078369906,-29.6894084494,-53.8084427571,Rio Grande do Sul
apartment,South,62.0,142419.39811912226,-30.048101,-51.171612,Rio Grande do Sul
house,South,115.0,120265.27272727272,-30.111597,-51.243599,Rio Grande do Sul
apartment,South,154.0,471566.47648902825,-30.0353388,-51.2000099,Rio Grande do Sul
house,South,144.0,155078.90595611287,-30.000748,-51.146332,Rio Grande do Sul
apartment,South,63.0,103254.58620689655,-30.044764,-51.205509,Rio Grande do Sul
apartment,South,91.0,262204.0689655172,-30.040466,-51.182224,Rio Grande do Sul
apartment,South,127.0,348740.17868338554,-30.068159,-51.229153,Rio Grande do Sul
house,South,198.0,379785.07836990594,-29.7822389346,-51.135392189,Rio Grande do Sul
apartment,South,64.0,156671.1567398119,-30.05298,-51.193569,Rio Grande do Sul
apartment,South,120.0,142419.39811912226,-30.077038,-51.243752,Rio Grande do Sul
house,South,188.0,132924.77115987462,-29.7671527378,-51.1161661148,Rio Grande do Sul
house,South,196.0,217460.42006269592,-30.1445407,-51.2180544,Rio Grande do Sul
apartment,South,75.0,91781.38871473355,-29.6923754,-53.8182337,Rio Grande do Sul
apartment,South,59.0,101276.0156739812,-30.030844,-51.234386,Rio Grande do Sul
apartment,South,63.0,136089.64890282133,-30.104361,-51.252487,Rio Grande do Sul
apartment,South,64.0,164573.5329153605,-30.104361,-51.252487,Rio Grande do Sul
apartment,South,79.0,186171.1410658307,-30.034859,-51.144165,Rio Grande do Sul
apartment,South,83.0,131342.33542319748,-29.33136,-49.803558,Rio Grande do Sul
apartment,South,62.0,161408.6551724138,-30.056164,-51.191223,Rio Grande do Sul
apartment,South,71.0,115201.4670846395,-29.7063704,-53.7222111,Rio Grande do Sul
apartment,South,68.0,237798.44200626962,-30.05175,-51.182068,Rio Grande do Sul
apartment,South,82.0,106383.5078369906,-30.03809,-51.20953,Rio Grande do Sul
apartment,South,66.0,85451.6394984326,-30.03689,-51.199066,Rio Grande do Sul
apartment,South,74.0,126595.02194357367,-30.043938,-51.191223,Rio Grande do Sul
apartment,South,187.0,103254.58620689655,-29.9154822,-51.182234,Rio Grande do Sul
apartment,South,133.0,422405.1285266458,-30.032043,-51.178146,Rio Grande do Sul
apartment,South,56.0,84313.55172413793,-29.683152,-53.8145169,Rio Grande do Sul
house,South,119.0,176784.36363636365,-30.052778,-51.207214,Rio Grande do Sul
house,South,230.0,411433.84012539184,-29.7046143,-53.7253309,Rio Grande do Sul
apartment,South,231.0,201217.52664576803,-30.072315,-51.196423,Rio Grande do Sul
apartment,South,78.0,142419.39811912226,-30.021929,-51.191223,Rio Grande do Sul
apartment,South,78.0,116847.20376175549,-29.6863402961,-53.8203279233,Rio Grande do Sul
apartment,South,86.0,96996.73040752352,-30.098846,-51.240437,Rio Grande do Sul
apartment,South,82.0,103174.94357366771,-29.6879273,-53.7993577,Rio Grande do Sul
house,South,118.0,137672.08463949844,-30.088015,-51.237003,Rio Grande do Sul
apartment,South,53.0,75640.52037617555,-30.070765,-51.163197,Rio Grande do Sul
apartment,South,79.0,131414.92163009403,-30.021929,-51.191223,Rio Grande do Sul
apartment,South,90.0,161408.6551724138,-29.3316956882,-49.7226247328,Rio Grande do Sul
apartment,South,86.0,205400.42319749217,-30.015261,-51.165073,Rio Grande do Sul
apartment,South,82.0,126595.02194357367,-30.064632,-51.231522,Rio Grande do Sul
apartment,South,60.0,106331.88087774295,-30.101278,-51.237732,Rio Grande do Sul
apartment,South,120.0,233105.05329153605,-30.0577085,-51.2286281,Rio Grande do Sul
apartment,South,107.0,127544.4827586207,-30.080242,-51.225227,Rio Grande do Sul
house,South,179.0,379785.07836990594,-30.021929,-51.191223,Rio Grande do Sul
house,South,96.0,126595.02194357367,-30.030588,-51.138939,Rio Grande do Sul
apartment,South,78.0,88616.51097178683,-30.0941533,-51.2306068,Rio Grande do Sul
house,South,200.0,139254.52978056428,-29.680903,-51.1107789,Rio Grande do Sul
